idVariable,fecha,valor,anio_vars,mes_vars,dia_vars
11,2005-02-24,"2,1",2005,2,24
11,2005-02-25,"2,12",2005,2,25
11,2005-02-28,"2,19",2005,2,28
11,2005-03-01,"2,15",2005,3,1
11,2005-03-02,"2,07",2005,3,2
11,2005-03-03,"2,2",2005,3,3
11,2005-03-04,"2,05",2005,3,4
11,2005-03-07,"2,14",2005,3,7
11,2005-03-08,"2,18",2005,3,8
11,2005-03-09,"2,22",2005,3,9
11,2005-03-10,"2,17",2005,3,10
11,2005-03-11,"2,06",2005,3,11
11,2005-03-14,"2,04",2005,3,14
11,2005-03-15,"2,19",2005,3,15
11,2005-03-16,"2,32",2005,3,16
11,2005-03-17,"2,37",2005,3,17
11,2005-03-18,"2,24",2005,3,18
11,2005-03-21,"2,18",2005,3,21
11,2005-03-22,"2,23",2005,3,22
11,2005-03-23,"2,5",2005,3,23
11,2005-03-28,"2,42",2005,3,28
11,2005-03-29,"2,41",2005,3,29
11,2005-03-30,"2,43",2005,3,30
11,2005-03-31,"2,39",2005,3,31
11,2005-04-01,"2,41",2005,4,1
11,2005-04-04,"2,52",2005,4,4
11,2005-04-05,"2,72",2005,4,5
11,2005-04-06,"2,75",2005,4,6
11,2005-04-07,"2,73",2005,4,7
11,2005-04-08,"2,73",2005,4,8
11,2005-04-11,"2,79",2005,4,11
11,2005-04-12,"2,88",2005,4,12
11,2005-04-13,"2,9",2005,4,13
11,2005-04-14,"2,7",2005,4,14
11,2005-04-15,"2,83",2005,4,15
11,2005-04-18,"2,76",2005,4,18
11,2005-04-19,"2,64",2005,4,19
11,2005-04-20,"2,75",2005,4,20
11,2005-04-21,"2,48",2005,4,21
11,2005-04-22,"2,58",2005,4,22
11,2005-04-25,"2,93",2005,4,25
11,2005-04-26,"2,75",2005,4,26
11,2005-04-27,"2,71",2005,4,27
11,2005-04-28,"2,38",2005,4,28
11,2005-04-29,"2,74",2005,4,29
11,2005-05-02,"3,38",2005,5,2
11,2005-05-03,"3,28",2005,5,3
11,2005-05-04,"3,54",2005,5,4
11,2005-05-05,"3,34",2005,5,5
11,2005-05-06,"3,15",2005,5,6
11,2005-05-09,"3,24",2005,5,9
11,2005-05-10,"3,1",2005,5,10
11,2005-05-11,"3,02",2005,5,11
11,2005-05-12,"3,18",2005,5,12
11,2005-05-13,"3,05",2005,5,13
11,2005-05-16,"3,25",2005,5,16
11,2005-05-17,"3,21",2005,5,17
11,2005-05-18,"3,36",2005,5,18
11,2005-05-19,"3,31",2005,5,19
11,2005-05-20,"3,27",2005,5,20
11,2005-05-23,"3,26",2005,5,23
11,2005-05-24,"3,41",2005,5,24
11,2005-05-26,"3,6",2005,5,26
11,2005-05-27,"3,39",2005,5,27
11,2005-05-30,"3,34",2005,5,30
11,2005-05-31,"3,14",2005,5,31
11,2005-06-01,"3,3",2005,6,1
11,2005-06-02,"3,31",2005,6,2
11,2005-06-03,"3,29",2005,6,3
11,2005-06-06,"3,26",2005,6,6
11,2005-06-07,"3,3",2005,6,7
11,2005-06-08,"3,38",2005,6,8
11,2005-06-09,"3,51",2005,6,9
11,2005-06-10,"3,46",2005,6,10
11,2005-06-13,"3,75",2005,6,13
11,2005-06-14,"3,97",2005,6,14
11,2005-06-15,"4,94",2005,6,15
11,2005-06-16,"5,55",2005,6,16
11,2005-06-17,"5,95",2005,6,17
11,2005-06-21,"6,24",2005,6,21
11,2005-06-22,"6,29",2005,6,22
11,2005-06-23,"6,17",2005,6,23
11,2005-06-24,"5,92",2005,6,24
11,2005-06-27,"5,71",2005,6,27
11,2005-06-28,"5,33",2005,6,28
11,2005-06-29,"5,21",2005,6,29
11,2005-06-30,"5,26",2005,6,30
11,2005-07-01,"5,45",2005,7,1
11,2005-07-04,"5,76",2005,7,4
11,2005-07-05,"5,86",2005,7,5
11,2005-07-06,"5,67",2005,7,6
11,2005-07-07,"4,99",2005,7,7
11,2005-07-08,"4,22",2005,7,8
11,2005-07-11,"4,33",2005,7,11
11,2005-07-12,"4,73",2005,7,12
11,2005-07-13,"5,48",2005,7,13
11,2005-07-14,"5,74",2005,7,14
11,2005-07-15,"6,24",2005,7,15
11,2005-07-18,"6,05",2005,7,18
11,2005-07-19,"5,85",2005,7,19
11,2005-07-20,"5,36",2005,7,20
11,2005-07-21,"4,51",2005,7,21
11,2005-07-22,"4,17",2005,7,22
11,2005-07-25,"4,26",2005,7,25
11,2005-07-26,"4,11",2005,7,26
11,2005-07-27,"4,28",2005,7,27
11,2005-07-28,"4,2",2005,7,28
11,2005-07-29,"4,22",2005,7,29
11,2005-08-01,"4,27",2005,8,1
11,2005-08-02,"4,15",2005,8,2
11,2005-08-03,"4,06",2005,8,3
11,2005-08-04,"4,03",2005,8,4
11,2005-08-05,"4,07",2005,8,5
11,2005-08-08,"4,04",2005,8,8
11,2005-08-09,"3,83",2005,8,9
11,2005-08-10,"3,76",2005,8,10
11,2005-08-11,"3,74",2005,8,11
11,2005-08-12,"4,02",2005,8,12
11,2005-08-16,"4,03",2005,8,16
11,2005-08-17,"3,88",2005,8,17
11,2005-08-18,"3,86",2005,8,18
11,2005-08-19,"4,12",2005,8,19
11,2005-08-22,"4,11",2005,8,22
11,2005-08-23,"4,24",2005,8,23
11,2005-08-24,"4,42",2005,8,24
11,2005-08-25,"4,66",2005,8,25
11,2005-08-26,"5,04",2005,8,26
11,2005-08-29,"5,07",2005,8,29
11,2005-08-30,"5,34",2005,8,30
11,2005-08-31,"4,72",2005,8,31
11,2005-09-01,"4,35",2005,9,1
11,2005-09-02,"4,37",2005,9,2
11,2005-09-05,"4,57",2005,9,5
11,2005-09-06,"4,65",2005,9,6
11,2005-09-07,"4,69",2005,9,7
11,2005-09-08,"4,33",2005,9,8
11,2005-09-09,"4,25",2005,9,9
11,2005-09-12,"4,34",2005,9,12
11,2005-09-13,"4,51",2005,9,13
11,2005-09-14,"4,61",2005,9,14
11,2005-09-15,"4,75",2005,9,15
11,2005-09-16,"4,96",2005,9,16
11,2005-09-19,"4,94",2005,9,19
11,2005-09-20,"5,06",2005,9,20
11,2005-09-21,"5,31",2005,9,21
11,2005-09-22,"4,36",2005,9,22
11,2005-09-23,"4,09",2005,9,23
11,2005-09-26,"4,47",2005,9,26
11,2005-09-27,"4,43",2005,9,27
11,2005-09-28,"4,42",2005,9,28
11,2005-09-29,"4,06",2005,9,29
11,2005-09-30,"4,9",2005,9,30
11,2005-10-03,"4,47",2005,10,3
11,2005-10-04,"4,32",2005,10,4
11,2005-10-05,"4,34",2005,10,5
11,2005-10-06,"4,46",2005,10,6
11,2005-10-07,"4,36",2005,10,7
11,2005-10-11,"4,57",2005,10,11
11,2005-10-12,"4,35",2005,10,12
11,2005-10-13,"4,48",2005,10,13
11,2005-10-14,"4,63",2005,10,14
11,2005-10-17,"4,57",2005,10,17
11,2005-10-18,"4,75",2005,10,18
11,2005-10-19,"4,61",2005,10,19
11,2005-10-20,"4,57",2005,10,20
11,2005-10-21,"4,57",2005,10,21
11,2005-10-24,"4,58",2005,10,24
11,2005-10-25,"4,71",2005,10,25
11,2005-10-26,"4,8",2005,10,26
11,2005-10-27,"5,15",2005,10,27
11,2005-10-28,"5,01",2005,10,28
11,2005-10-31,"5,11",2005,10,31
11,2005-11-01,"4,99",2005,11,1
11,2005-11-02,"5,22",2005,11,2
11,2005-11-03,"5,39",2005,11,3
11,2005-11-04,"5,68",2005,11,4
11,2005-11-07,"5,84",2005,11,7
11,2005-11-08,"5,85",2005,11,8
11,2005-11-09,"5,73",2005,11,9
11,2005-11-10,"5,64",2005,11,10
11,2005-11-11,"5,8",2005,11,11
11,2005-11-14,"5,95",2005,11,14
11,2005-11-15,"6,61",2005,11,15
11,2005-11-16,"7,17",2005,11,16
11,2005-11-17,"6,95",2005,11,17
11,2005-11-18,"7,03",2005,11,18
11,2005-11-21,"7,27",2005,11,21
11,2005-11-22,"7,44",2005,11,22
11,2005-11-23,"7,27",2005,11,23
11,2005-11-24,"7,23",2005,11,24
11,2005-11-25,"7,35",2005,11,25
11,2005-11-28,"8,2",2005,11,28
11,2005-11-29,"8,37",2005,11,29
11,2005-11-30,"7,87",2005,11,30
11,2005-12-01,"7,62",2005,12,1
11,2005-12-02,"7,59",2005,12,2
11,2005-12-05,"6,5",2005,12,5
11,2005-12-06,"5,92",2005,12,6
11,2005-12-07,"5,17",2005,12,7
11,2005-12-09,"4,89",2005,12,9
11,2005-12-12,"5,07",2005,12,12
11,2005-12-13,"5,32",2005,12,13
11,2005-12-14,"5,59",2005,12,14
11,2005-12-15,"5,99",2005,12,15
11,2005-12-16,"6,52",2005,12,16
11,2005-12-19,"6,5",2005,12,19
11,2005-12-20,"6,41",2005,12,20
11,2005-12-21,"6,56",2005,12,21
11,2005-12-22,"6,88",2005,12,22
11,2005-12-23,"7,13",2005,12,23
11,2005-12-26,"7,5",2005,12,26
11,2005-12-27,"8,39",2005,12,27
11,2005-12-28,"8,56",2005,12,28
11,2005-12-29,"7,78",2005,12,29
11,2005-12-30,"8,37",2005,12,30
11,2006-01-02,"9,07",2006,1,2
11,2006-01-03,"9,09",2006,1,3
11,2006-01-04,"9,8",2006,1,4
11,2006-01-05,"8,85",2006,1,5
11,2006-01-06,"7,49",2006,1,6
11,2006-01-09,"6,85",2006,1,9
11,2006-01-10,"6,94",2006,1,10
11,2006-01-11,"6,95",2006,1,11
11,2006-01-12,"7,68",2006,1,12
11,2006-01-13,"7,97",2006,1,13
11,2006-01-16,"8,14",2006,1,16
11,2006-01-17,"9,14",2006,1,17
11,2006-01-18,"8,93",2006,1,18
11,2006-01-19,"7,21",2006,1,19
11,2006-01-20,"5,77",2006,1,20
11,2006-01-23,"5,88",2006,1,23
11,2006-01-24,"5,74",2006,1,24
11,2006-01-25,"5,88",2006,1,25
11,2006-01-26,"5,66",2006,1,26
11,2006-01-27,"5,65",2006,1,27
11,2006-01-30,"5,61",2006,1,30
11,2006-01-31,"5,46",2006,1,31
11,2006-02-01,"5,46",2006,2,1
11,2006-02-02,"5,24",2006,2,2
11,2006-02-03,"5,19",2006,2,3
11,2006-02-06,"4,92",2006,2,6
11,2006-02-07,"4,77",2006,2,7
11,2006-02-08,"4,69",2006,2,8
11,2006-02-09,"4,65",2006,2,9
11,2006-02-10,"4,64",2006,2,10
11,2006-02-13,"4,61",2006,2,13
11,2006-02-14,"4,75",2006,2,14
11,2006-02-15,"5,27",2006,2,15
11,2006-02-16,"6,13",2006,2,16
11,2006-02-17,"5,4",2006,2,17
11,2006-02-20,"4,97",2006,2,20
11,2006-02-21,"5,38",2006,2,21
11,2006-02-22,"5,61",2006,2,22
11,2006-02-23,"6,03",2006,2,23
11,2006-02-24,"5,95",2006,2,24
11,2006-02-27,"6,12",2006,2,27
11,2006-02-28,"6,4",2006,2,28
11,2006-03-01,"8,79",2006,3,1
11,2006-03-02,"10,13",2006,3,2
11,2006-03-03,"10,11",2006,3,3
11,2006-03-06,"8,61",2006,3,6
11,2006-03-07,"8,1",2006,3,7
11,2006-03-08,"8,66",2006,3,8
11,2006-03-09,"8,44",2006,3,9
11,2006-03-10,"8,64",2006,3,10
11,2006-03-13,"8,88",2006,3,13
11,2006-03-14,"9,46",2006,3,14
11,2006-03-15,"9,96",2006,3,15
11,2006-03-16,"9,57",2006,3,16
11,2006-03-17,"8,66",2006,3,17
11,2006-03-20,"7,53",2006,3,20
11,2006-03-21,"6,73",2006,3,21
11,2006-03-22,"6,73",2006,3,22
11,2006-03-23,"6,63",2006,3,23
11,2006-03-27,"6,72",2006,3,27
11,2006-03-28,"6,57",2006,3,28
11,2006-03-29,"6,18",2006,3,29
11,2006-03-30,"5,37",2006,3,30
11,2006-03-31,"8,77",2006,3,31
11,2006-04-03,"8,92",2006,4,3
11,2006-04-04,"8,26",2006,4,4
11,2006-04-05,"8,29",2006,4,5
11,2006-04-06,"8,23",2006,4,6
11,2006-04-07,"8,21",2006,4,7
11,2006-04-10,"8,18",2006,4,10
11,2006-04-11,"9,07",2006,4,11
11,2006-04-12,"10,85",2006,4,12
11,2006-04-17,"9,34",2006,4,17
11,2006-04-18,"8,22",2006,4,18
11,2006-04-19,"7,38",2006,4,19
11,2006-04-20,"5,5",2006,4,20
11,2006-04-21,"4,9",2006,4,21
11,2006-04-24,"4,91",2006,4,24
11,2006-04-25,"5,11",2006,4,25
11,2006-04-26,"5,65",2006,4,26
11,2006-04-27,"6,01",2006,4,27
11,2006-04-28,"5,45",2006,4,28
11,2006-05-02,"7,37",2006,5,2
11,2006-05-03,"8,66",2006,5,3
11,2006-05-04,"7,44",2006,5,4
11,2006-05-05,"5,81",2006,5,5
11,2006-05-08,"5,21",2006,5,8
11,2006-05-09,"5,2",2006,5,9
11,2006-05-10,"5,31",2006,5,10
11,2006-05-11,"5,02",2006,5,11
11,2006-05-12,"5,99",2006,5,12
11,2006-05-15,"7,57",2006,5,15
11,2006-05-16,"7,2",2006,5,16
11,2006-05-17,"6,57",2006,5,17
11,2006-05-18,"5,57",2006,5,18
11,2006-05-19,"5,28",2006,5,19
11,2006-05-22,"5,61",2006,5,22
11,2006-05-23,"5,5",2006,5,23
11,2006-05-24,"5,32",2006,5,24
11,2006-05-26,"5,37",2006,5,26
11,2006-05-29,"5,25",2006,5,29
11,2006-05-30,"5,32",2006,5,30
11,2006-05-31,"5,22",2006,5,31
11,2006-06-01,"6,3",2006,6,1
11,2006-06-02,"6,2",2006,6,2
11,2006-06-05,"6,2",2006,6,5
11,2006-06-06,"5,89",2006,6,6
11,2006-06-07,"5,66",2006,6,7
11,2006-06-08,"5,56",2006,6,8
11,2006-06-09,"5,33",2006,6,9
11,2006-06-12,"5,57",2006,6,12
11,2006-06-13,"5,58",2006,6,13
11,2006-06-14,"5,82",2006,6,14
11,2006-06-15,7,2006,6,15
11,2006-06-16,"9,01",2006,6,16
11,2006-06-20,"7,54",2006,6,20
11,2006-06-21,"7,48",2006,6,21
11,2006-06-22,"7,73",2006,6,22
11,2006-06-23,"8,64",2006,6,23
11,2006-06-26,"8,23",2006,6,26
11,2006-06-27,"8,29",2006,6,27
11,2006-06-28,"8,85",2006,6,28
11,2006-06-29,"8,77",2006,6,29
11,2006-06-30,"8,22",2006,6,30
11,2006-07-03,"7,79",2006,7,3
11,2006-07-04,"8,13",2006,7,4
11,2006-07-05,"8,36",2006,7,5
11,2006-07-06,"8,67",2006,7,6
11,2006-07-07,"7,29",2006,7,7
11,2006-07-10,"6,36",2006,7,10
11,2006-07-11,"5,94",2006,7,11
11,2006-07-12,"6,69",2006,7,12
11,2006-07-13,"6,87",2006,7,13
11,2006-07-14,7,2006,7,14
11,2006-07-17,"7,43",2006,7,17
11,2006-07-18,"7,63",2006,7,18
11,2006-07-19,"8,5",2006,7,19
11,2006-07-20,"8,06",2006,7,20
11,2006-07-21,"7,78",2006,7,21
11,2006-07-24,"8,03",2006,7,24
11,2006-07-25,"8,34",2006,7,25
11,2006-07-26,"8,7",2006,7,26
11,2006-07-27,"8,6",2006,7,27
11,2006-07-28,"8,13",2006,7,28
11,2006-07-31,8,2006,7,31
11,2006-08-01,"9,48",2006,8,1
11,2006-08-02,"9,19",2006,8,2
11,2006-08-03,"9,3",2006,8,3
11,2006-08-04,"8,88",2006,8,4
11,2006-08-07,"8,14",2006,8,7
11,2006-08-08,"7,67",2006,8,8
11,2006-08-09,"7,66",2006,8,9
11,2006-08-10,"7,81",2006,8,10
11,2006-08-11,"7,21",2006,8,11
11,2006-08-14,"7,13",2006,8,14
11,2006-08-15,"6,41",2006,8,15
11,2006-08-16,"6,68",2006,8,16
11,2006-08-17,"6,38",2006,8,17
11,2006-08-18,"5,85",2006,8,18
11,2006-08-22,"5,9",2006,8,22
11,2006-08-23,"5,86",2006,8,23
11,2006-08-24,"5,69",2006,8,24
11,2006-08-25,"5,56",2006,8,25
11,2006-08-28,"5,47",2006,8,28
11,2006-08-29,"5,62",2006,8,29
11,2006-08-30,"5,64",2006,8,30
11,2006-08-31,"5,62",2006,8,31
11,2006-09-01,"7,08",2006,9,1
11,2006-09-04,"6,78",2006,9,4
11,2006-09-05,"6,27",2006,9,5
11,2006-09-06,"6,14",2006,9,6
11,2006-09-07,"6,13",2006,9,7
11,2006-09-08,"6,43",2006,9,8
11,2006-09-11,"6,7",2006,9,11
11,2006-09-12,"7,1",2006,9,12
11,2006-09-13,"7,69",2006,9,13
11,2006-09-14,"8,47",2006,9,14
11,2006-09-15,"8,7",2006,9,15
11,2006-09-18,"7,45",2006,9,18
11,2006-09-19,"7,87",2006,9,19
11,2006-09-20,"7,66",2006,9,20
11,2006-09-21,"7,6",2006,9,21
11,2006-09-22,"7,8",2006,9,22
11,2006-09-25,"8,97",2006,9,25
11,2006-09-26,"8,91",2006,9,26
11,2006-09-27,"8,93",2006,9,27
11,2006-09-28,"8,56",2006,9,28
11,2006-09-29,"8,33",2006,9,29
11,2006-10-02,"7,67",2006,10,2
11,2006-10-03,"7,56",2006,10,3
11,2006-10-04,"7,22",2006,10,4
11,2006-10-05,"6,81",2006,10,5
11,2006-10-06,"6,59",2006,10,6
11,2006-10-09,"6,49",2006,10,9
11,2006-10-10,"6,41",2006,10,10
11,2006-10-11,"6,56",2006,10,11
11,2006-10-12,"6,43",2006,10,12
11,2006-10-13,"6,5",2006,10,13
11,2006-10-17,"6,7",2006,10,17
11,2006-10-18,"6,71",2006,10,18
11,2006-10-19,"6,49",2006,10,19
11,2006-10-20,"6,52",2006,10,20
11,2006-10-23,"6,67",2006,10,23
11,2006-10-24,"6,62",2006,10,24
11,2006-10-25,"6,65",2006,10,25
11,2006-10-26,"6,54",2006,10,26
11,2006-10-27,"6,57",2006,10,27
11,2006-10-30,"6,58",2006,10,30
11,2006-10-31,"6,62",2006,10,31
11,2006-11-01,7,2006,11,1
11,2006-11-02,"7,23",2006,11,2
11,2006-11-03,"7,48",2006,11,3
11,2006-11-07,"8,19",2006,11,7
11,2006-11-08,"8,4",2006,11,8
11,2006-11-09,"8,34",2006,11,9
11,2006-11-10,"8,46",2006,11,10
11,2006-11-13,"8,15",2006,11,13
11,2006-11-14,"8,33",2006,11,14
11,2006-11-15,"8,4",2006,11,15
11,2006-11-16,"8,27",2006,11,16
11,2006-11-17,"8,05",2006,11,17
11,2006-11-20,"7,79",2006,11,20
11,2006-11-21,"7,77",2006,11,21
11,2006-11-22,"7,7",2006,11,22
11,2006-11-23,"7,71",2006,11,23
11,2006-11-24,"8,01",2006,11,24
11,2006-11-27,"8,33",2006,11,27
11,2006-11-28,"9,12",2006,11,28
11,2006-11-29,"9,23",2006,11,29
11,2006-11-30,"7,4",2006,11,30
11,2006-12-01,"8,13",2006,12,1
11,2006-12-04,"8,28",2006,12,4
11,2006-12-05,"8,48",2006,12,5
11,2006-12-06,"8,47",2006,12,6
11,2006-12-07,"8,24",2006,12,7
11,2006-12-11,"8,28",2006,12,11
11,2006-12-12,"8,2",2006,12,12
11,2006-12-13,"8,14",2006,12,13
11,2006-12-14,"8,16",2006,12,14
11,2006-12-15,"8,14",2006,12,15
11,2006-12-18,"8,18",2006,12,18
11,2006-12-19,"7,77",2006,12,19
11,2006-12-20,"7,08",2006,12,20
11,2006-12-21,"7,33",2006,12,21
11,2006-12-22,"7,49",2006,12,22
11,2006-12-26,"7,35",2006,12,26
11,2006-12-27,"7,63",2006,12,27
11,2006-12-28,"9,4",2006,12,28
11,2006-12-29,"8,65",2006,12,29
11,2007-01-02,"8,11",2007,1,2
11,2007-01-03,"7,34",2007,1,3
11,2007-01-04,"6,68",2007,1,4
11,2007-01-05,"6,59",2007,1,5
11,2007-01-08,"6,46",2007,1,8
11,2007-01-09,"6,6",2007,1,9
11,2007-01-10,"6,57",2007,1,10
11,2007-01-11,"6,47",2007,1,11
11,2007-01-12,"6,5",2007,1,12
11,2007-01-15,"6,49",2007,1,15
11,2007-01-16,"6,68",2007,1,16
11,2007-01-17,"7,35",2007,1,17
11,2007-01-18,"7,14",2007,1,18
11,2007-01-19,"6,79",2007,1,19
11,2007-01-22,"6,69",2007,1,22
11,2007-01-23,"6,57",2007,1,23
11,2007-01-24,"6,58",2007,1,24
11,2007-01-25,"6,77",2007,1,25
11,2007-01-26,"6,77",2007,1,26
11,2007-01-29,"7,02",2007,1,29
11,2007-01-30,"7,02",2007,1,30
11,2007-01-31,"6,82",2007,1,31
11,2007-02-01,"6,77",2007,2,1
11,2007-02-02,"6,94",2007,2,2
11,2007-02-05,"6,56",2007,2,5
11,2007-02-06,"6,56",2007,2,6
11,2007-02-07,"6,39",2007,2,7
11,2007-02-08,"6,39",2007,2,8
11,2007-02-09,"6,53",2007,2,9
11,2007-02-12,"6,67",2007,2,12
11,2007-02-13,"7,03",2007,2,13
11,2007-02-14,"6,68",2007,2,14
11,2007-02-15,"6,83",2007,2,15
11,2007-02-16,"6,64",2007,2,16
11,2007-02-19,"6,68",2007,2,19
11,2007-02-20,"6,76",2007,2,20
11,2007-02-21,"6,92",2007,2,21
11,2007-02-22,"6,9",2007,2,22
11,2007-02-23,"6,79",2007,2,23
11,2007-02-26,"6,75",2007,2,26
11,2007-02-27,"6,9",2007,2,27
11,2007-02-28,"6,92",2007,2,28
11,2007-03-01,"8,67",2007,3,1
11,2007-03-02,"8,78",2007,3,2
11,2007-03-05,"8,11",2007,3,5
11,2007-03-06,"8,13",2007,3,6
11,2007-03-07,"8,14",2007,3,7
11,2007-03-08,"7,81",2007,3,8
11,2007-03-09,"7,79",2007,3,9
11,2007-03-12,"7,72",2007,3,12
11,2007-03-13,"7,76",2007,3,13
11,2007-03-14,"7,92",2007,3,14
11,2007-03-15,"7,89",2007,3,15
11,2007-03-16,"7,83",2007,3,16
11,2007-03-19,"7,5",2007,3,19
11,2007-03-20,"7,06",2007,3,20
11,2007-03-21,"7,03",2007,3,21
11,2007-03-22,"6,97",2007,3,22
11,2007-03-23,"6,98",2007,3,23
11,2007-03-26,"6,99",2007,3,26
11,2007-03-27,"7,14",2007,3,27
11,2007-03-28,"7,16",2007,3,28
11,2007-03-29,"7,15",2007,3,29
11,2007-03-30,"7,3",2007,3,30
11,2007-04-03,"7,51",2007,4,3
11,2007-04-04,"7,8",2007,4,4
11,2007-04-09,"7,56",2007,4,9
11,2007-04-10,"7,09",2007,4,10
11,2007-04-11,"7,11",2007,4,11
11,2007-04-12,"6,99",2007,4,12
11,2007-04-13,"6,9",2007,4,13
11,2007-04-16,"6,93",2007,4,16
11,2007-04-17,"6,91",2007,4,17
11,2007-04-18,"6,94",2007,4,18
11,2007-04-19,"6,91",2007,4,19
11,2007-04-20,"6,85",2007,4,20
11,2007-04-23,"6,87",2007,4,23
11,2007-04-24,"6,88",2007,4,24
11,2007-04-25,"6,9",2007,4,25
11,2007-04-26,"6,94",2007,4,26
11,2007-04-27,"7,01",2007,4,27
11,2007-04-30,"7,01",2007,4,30
11,2007-05-02,"7,39",2007,5,2
11,2007-05-03,"7,61",2007,5,3
11,2007-05-04,"7,6",2007,5,4
11,2007-05-07,"7,5",2007,5,7
11,2007-05-08,"7,48",2007,5,8
11,2007-05-09,"7,56",2007,5,9
11,2007-05-10,"7,39",2007,5,10
11,2007-05-11,"7,41",2007,5,11
11,2007-05-14,"7,61",2007,5,14
11,2007-05-15,"7,82",2007,5,15
11,2007-05-16,"7,89",2007,5,16
11,2007-05-17,"7,7",2007,5,17
11,2007-05-18,"7,7",2007,5,18
11,2007-05-21,"7,7",2007,5,21
11,2007-05-22,"7,68",2007,5,22
11,2007-05-23,"7,74",2007,5,23
11,2007-05-24,"7,75",2007,5,24
11,2007-05-28,"7,78",2007,5,28
11,2007-05-29,"7,53",2007,5,29
11,2007-05-30,"7,5",2007,5,30
11,2007-05-31,"7,5",2007,5,31
11,2007-06-01,"7,67",2007,6,1
11,2007-06-04,"7,61",2007,6,4
11,2007-06-05,"7,67",2007,6,5
11,2007-06-06,"7,7",2007,6,6
11,2007-06-07,"7,72",2007,6,7
11,2007-06-08,"7,75",2007,6,8
11,2007-06-11,"7,74",2007,6,11
11,2007-06-12,"7,72",2007,6,12
11,2007-06-13,"7,85",2007,6,13
11,2007-06-14,"8,29",2007,6,14
11,2007-06-15,"8,43",2007,6,15
11,2007-06-19,"8,49",2007,6,19
11,2007-06-20,"8,38",2007,6,20
11,2007-06-21,"8,18",2007,6,21
11,2007-06-22,"8,14",2007,6,22
11,2007-06-25,"7,97",2007,6,25
11,2007-06-26,"7,8",2007,6,26
11,2007-06-27,"7,75",2007,6,27
11,2007-06-28,"7,73",2007,6,28
11,2007-06-29,"7,77",2007,6,29
11,2007-07-02,"7,76",2007,7,2
11,2007-07-03,"7,93",2007,7,3
11,2007-07-04,"8,02",2007,7,4
11,2007-07-05,"8,04",2007,7,5
11,2007-07-06,"8,02",2007,7,6
11,2007-07-10,"8,06",2007,7,10
11,2007-07-11,"8,14",2007,7,11
11,2007-07-12,"8,28",2007,7,12
11,2007-07-13,"8,52",2007,7,13
11,2007-07-16,"8,63",2007,7,16
11,2007-07-17,"8,79",2007,7,17
11,2007-07-18,"8,93",2007,7,18
11,2007-07-19,"9,21",2007,7,19
11,2007-07-20,"9,53",2007,7,20
11,2007-07-23,"9,72",2007,7,23
11,2007-07-24,"10,08",2007,7,24
11,2007-07-25,"11,58",2007,7,25
11,2007-07-26,"15,98",2007,7,26
11,2007-07-27,"22,77",2007,7,27
11,2007-07-30,"13,77",2007,7,30
11,2007-07-31,"12,94",2007,7,31
11,2007-08-01,"12,48",2007,8,1
11,2007-08-02,"12,41",2007,8,2
11,2007-08-03,"13,56",2007,8,3
11,2007-08-06,"13,37",2007,8,6
11,2007-08-07,"13,29",2007,8,7
11,2007-08-08,"11,03",2007,8,8
11,2007-08-09,"8,74",2007,8,9
11,2007-08-10,"8,6",2007,8,10
11,2007-08-13,"8,18",2007,8,13
11,2007-08-14,"8,1",2007,8,14
11,2007-08-15,"9,08",2007,8,15
11,2007-08-16,"13,78",2007,8,16
11,2007-08-17,"11,73",2007,8,17
11,2007-08-21,"10,47",2007,8,21
11,2007-08-22,"9,57",2007,8,22
11,2007-08-23,"9,18",2007,8,23
11,2007-08-24,"9,72",2007,8,24
11,2007-08-27,"9,82",2007,8,27
11,2007-08-28,"10,32",2007,8,28
11,2007-08-29,"10,64",2007,8,29
11,2007-08-30,"10,27",2007,8,30
11,2007-08-31,"10,98",2007,8,31
11,2007-09-03,"13,34",2007,9,3
11,2007-09-04,"13,14",2007,9,4
11,2007-09-05,"13,14",2007,9,5
11,2007-09-06,"12,93",2007,9,6
11,2007-09-07,"12,89",2007,9,7
11,2007-09-10,"13,26",2007,9,10
11,2007-09-11,"13,81",2007,9,11
11,2007-09-12,"14,03",2007,9,12
11,2007-09-13,"13,61",2007,9,13
11,2007-09-14,"13,38",2007,9,14
11,2007-09-17,"11,39",2007,9,17
11,2007-09-18,"10,39",2007,9,18
11,2007-09-19,"9,19",2007,9,19
11,2007-09-20,"7,74",2007,9,20
11,2007-09-21,"8,02",2007,9,21
11,2007-09-24,"8,09",2007,9,24
11,2007-09-25,"8,2",2007,9,25
11,2007-09-26,"8,27",2007,9,26
11,2007-09-27,"8,22",2007,9,27
11,2007-09-28,"8,45",2007,9,28
11,2007-10-01,"9,15",2007,10,1
11,2007-10-02,"9,07",2007,10,2
11,2007-10-03,"9,16",2007,10,3
11,2007-10-04,"8,93",2007,10,4
11,2007-10-05,"9,1",2007,10,5
11,2007-10-08,"9,18",2007,10,8
11,2007-10-09,"8,99",2007,10,9
11,2007-10-10,"8,96",2007,10,10
11,2007-10-11,"9,02",2007,10,11
11,2007-10-12,"9,22",2007,10,12
11,2007-10-16,"9,17",2007,10,16
11,2007-10-17,"9,33",2007,10,17
11,2007-10-18,"9,01",2007,10,18
11,2007-10-19,"9,06",2007,10,19
11,2007-10-22,"8,99",2007,10,22
